Voter ID,Last Name,Suffix,First Name,Middle Name,Street Number,Address Suffix,House Fraction Number,Street Name,Apartment / Unit Number,Address Line 2,Address Line 3,Postal City / Town,State,Postal Zip 5,Zip +4,Mailing Street Number,Mailing Suffix,Mailing House Fraction Number,Mailing Street Name,Mailing Apartment / Unit Number,Mailing Address Line 2,Mailing Address Line 3,Mailing City / Town,Mailing State,Mailing Zip 5,Mailing Zip +4,Party,District
205,ANDERSON,,KRISTIN,LAUREL,18,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
206,GREEN,,CONNOR,MICHAEL,14,,,SUNSET BLVD,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
207,CLARK,,HANNAH,AURORA,5,,,SYCAMORE AVE,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
208,ALLEN,,MASON,WENDELL,8,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
209,BAILEY,,CIRIE,AUBRY,17,,,LAKESIDE DRIVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
210,DAVIS,,KRISTEN,CAROLINE,48,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
211,BELL,,ELISE,OLIVIA,6,,,SUNSET BLVD,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
212,WALKER,,EVELYN,HARPER,26,,,FOREST DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
213,ORTIZ,,ROBERT,MASON,13,,,MAIN ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
214,WILSON,,CONNOR,JEREMEY,25,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
215,SULLIVAN,,CHRIS,JORDAN,49,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
216,RIVERA,,JOHN,AVERY,15,,,ELMWOOD AVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
217,HERNANDEZ,,RILEY,DOMENICK,11,,,PINECONE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
218,WILLIAMS,,KRISTEN,ISAAC,29,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
219,MORGAN,,OLIVIA,TAYLOR,12,,,MAIN ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
220,REED,,CALEB,HARPER,30,,,RIVER ROAD,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
221,TAYLOR,,RILEY,ISABELLA,20,,,BIRCH ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
222,TURNER,,DAVID,JAMES,24,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
223,YOUNG,,OWEN,JEREMEY,47,,,BIRCH ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
224,BAILEY,,JORDAN,KRISTIN,26,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
225,ROBERTS,,LIAM,OLIVER,29,,,CHERRY LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
226,ANDERSON,,CAROLINE,CONNOR,53,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
227,THOMPSON,,PARVATI,SOPHIA,13,,,MAIN ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
228,MOORE,,MASON,AMANDA,47,,,LAKESIDE DRIVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
229,JACKSON,,LOGAN,VICTORIA,14,,,SIERRA RD,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
230,BELL,,JANE,MARK,17,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
231,MORGAN,,VICTORIA,WENDELL,13,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
232,LONG,,RILEY,AVERY,51,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
233,RUSSELL,,CAROLINE,ZACHARY,14,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
234,EDWARDS,,HARPER,ISAAC,16,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
235,SANCHEZ,,TOMMY,WENDELL,6,,,SYCAMORE AVE,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
236,JACKSON,,CHASE,NICK,27,,,WATERFRONT DR,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
237,MARTIN,,ETHAN,LUCAS,22,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
238,CAMPBELL,,JORDAN,JULIAN,2,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
239,MARTINEZ,,CHASE,EMILY,18,,,BIRCH ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
240,BAKER,,GRACE,ELISE,49,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
241,WILLIAMS,,EVELYN,DENISE,52,,,FOREST DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
242,GRAY,,GABRIEL,TAYLOR,13,,,RIVER ROAD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
243,MURPHY,,SARAH,JOHN,10,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
244,COOK,,SARAH,MEGAN,17,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
245,HALL,,LAURA,JORDAN,34,,,RIVER ROAD,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
246,BAILEY,,MICHELE,HARPER,40,,,RIVER ROAD,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
247,TURNER,,SOPHIA,OLIVIA,32,,,SUNSET BLVD,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
248,ROBINSON,,LUNA,ZACHARY,31,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
249,BROOKS,,LOGAN,ISAAC,16,,,REDWOOD DR,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
250,LEE,,MICHELE,WENDELL,10,,,SYCAMORE AVE,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
251,LEWIS,,LUCY,MARK,57,,,CHERRY LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
252,JACKSON,,RILEY,GRACE,30,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
253,THOMAS,,CHASE,WENDELL,19,,,GARDEN PATH,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
254,WHITE,,MATTHEW,KRISTEN,38,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
255,RIVERA,,OLIVER,ADAM,15,,,SIERRA RD,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
256,ALLEN,,ASHLEY,TONY,35,,,HIGH ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
257,BROOKS,,LOGAN,STELLA,35,,,BIRCH ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
258,MURPHY,,AMANDA,ETHAN,19,,,CRESCENT ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
259,GARCIA,,VICTORIA,SAMUEL,2,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
260,ROBERTS,,JOHN,NOAH,15,,,SIERRA RD,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
261,WILLIAMS,,LOGAN,BENJAMIN,23,,,OAK ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
262,BAKER,,JACK,TOMMY,24,,,PINE ST,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
263,TURNER,,CAROLINE,ASHLEY,13,,,RIVER ROAD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
264,LONG,,LUCAS,OLIVIA,13,,,PINECONE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
265,HALL,,AMANDA,ELLA,28,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
266,NELSON,,AUBRY,KRISTIN,16,,,MAIN ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
267,BAKER,,LIAM,DAVID,47,,,RIDGE ROAD,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
268,THOMAS,,STELLA,MEGAN,24,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
269,ROBERTS,,RILEY,ISAAC,29,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
270,THOMPSON,,ISAAC,SOPHIE,13,,,RIVER ROAD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
271,EVANS,,SOPHIE,JESSICA,10,,,SUNSET BLVD,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
272,THOMPSON,,ISABELLA,BENJAMIN,18,,,CRYSTAL WAY,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
273,JONES,,NOAH,RILEY,21,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
274,PARKER,,WENDELL,AMELIA,29,,,RIDGE ROAD,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
275,MARTINEZ,,KRISTIN,ADAM,40,,,FOREST DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
276,JENKINS,,ROBERT,SOPHIA,14,,,PINECONE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
277,EDWARDS,,ISABELLA,RILEY,28,,,FOREST DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
278,PARKER,,ISABELLA,MASON,18,,,CRESCENT ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
279,REED,,AVERY,MICHELE,23,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
280,WOOD,,ROBERT,RILEY,20,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
281,LEE,,TONY,STELLA,26,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
282,SULLIVAN,,OWEN,AUBRY,53,,,REDWOOD DR,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
283,THOMPSON,,GRACE,SAMUEL,33,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
284,REED,,KRISTIN,AMELIA,5,,,SUNRISE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
285,MOORE,,JONAH,HERMIONE,43,,,CHERRY LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
286,WILLIAMS,,STELLA,NATALIE,24,,,PINE ST,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
287,RAMIREZ,,ROBERT,ABIGAIL,18,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
288,MARTINEZ,,HARPER,TOMMY,17,,,STONEWALL RD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
289,SCOTT,,KIM,PARVATI,4,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
290,LONG,,MICHAEL,MICHAEL,6,,,SYCAMORE AVE,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
291,MARTINEZ,,STELLA,JEREMEY,5,,,SUNRISE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
292,TURNER,,LIAM,MIA,50,,,RIVER ROAD,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
293,CAMPBELL,,HANNAH,ETHAN,17,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
294,MORGAN,,MASON,ELISE,57,,,STONEWALL RD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
295,GARCIA,,JONAH,ISABELLA,36,,,FOREST DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
296,NELSON,,LEAH,JEREMEY,12,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
297,PHILLIPS,,VICTORIA,AMANDA,14,,,MEADOW LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
298,EVANS,,LUNA,LAURA,16,,,CRESCENT ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
299,COOPER,,SCARLETT,SCARLETT,21,,,MAPLE AVE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
300,ORTIZ,,STELLA,OWEN,22,,,PARK LANE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
301,PHILLIPS,,JULIAN,NOAH,14,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
302,ANDERSON,,OLIVIA,MICHAEL,29,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
303,ANDERSON,,ELLA,HENRY,6,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
304,LONG,,ABIGAIL,MARK,21,,,PINECONE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
305,YOUNG,,ABIGAIL,JULIAN,35,,,CHERRY LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
306,GONZALEZ,,CONNOR,ZACHARY,9,,,RIVER ROAD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
307,CARTER,,ELISE,CHRISSY,42,,,WATERFRONT DR,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
308,LONG,,ROBERT,HERMIONE,16,,,PINECONE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
309,GARCIA,,LUNA,AMELIA,27,,,HIGH ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
310,JOHNSON,,STELLA,GABRIEL,17,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
311,LEWIS,,EMILY,EMILY,16,,,FOREST DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
312,RAMIREZ,,JORDAN,TAYLOR,41,,,CENTER AVE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
313,RAMIREZ,,LUNA,SARAH,53,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
314,ROBERTS,,OLIVER,ELISE,20,,,PARK LANE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
315,BROWN,,SOPHIA,JESSICA,10,,,SYCAMORE AVE,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
316,JONES,,CHRIS,LUCAS,6,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
317,SCOTT,,SOPHIE,LUNA,39,,,STONEWALL RD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
318,COOPER,,SARAH,ABIGAIL,39,,,OAK ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
319,MARTINEZ,,OLIVIA,JOHN,42,,,RIVER ROAD,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
320,WHITE,,CONNOR,CHASE,36,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
321,THOMAS,,DENISE,EVELYN,12,,,CRESCENT ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
322,ORTIZ,,MASON,TONY,15,,,GARDEN PATH,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
323,SMITH,,JOHN,MEGAN,48,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
324,JONES,,JOHN,LAURA,35,,,CEDAR ST,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
325,JOHNSON,,VICTORIA,GABRIEL,14,,,CRYSTAL WAY,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
326,BELL,,TAYLOR,CIRIE,14,,,RIVER ROAD,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
327,RODRIGUEZ,,KRISTIN,JESSICA,19,,,REDWOOD DR,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
328,BELL,,SARAH,ELISE,7,,,SUNRISE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
329,TURNER,,AMANDA,JEREMEY,47,,,CHERRY LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
330,NELSON,,LOGAN,DOMENICK,16,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
331,MURPHY,,MADISON,SAMUEL,23,,,LAKESIDE DRIVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
332,TAYLOR,,MADISON,NOAH,20,,,FOREST DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
333,YOUNG,,AURORA,NOAH,19,,,MAIN ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
334,MILLER,,JEREMEY,HANNAH,12,,,MEADOW LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
335,PETERSON,,LUCY,AVERY,15,,,ELMWOOD AVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
336,ROBINSON,,MICHELE,ASHLEY,42,,,WATERFRONT DR,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
337,WILLIAMS,,SOPHIA,STELLA,35,,,CENTER AVE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
338,TORRES,,MICHELE,CAROLINE,25,,,CENTER AVE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
339,EDWARDS,,STELLA,AMELIA,14,,,MEADOW LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
340,HARRIS,,JESSICA,NOAH,20,,,RIVER ROAD,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
341,ANDERSON,,BENJAMIN,ELIJAH,22,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
342,RODRIGUEZ,,CHARLOTTE,EVELYN,17,,,MAIN ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
343,HARRIS,,DOMENICK,HARRISON,26,,,PARK LANE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
344,JENKINS,,KIM,OLIVIA,37,,,HIGH ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
345,CARTER,,VICTORIA,JEREMEY,6,,,SYCAMORE AVE,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
346,NELSON,,NOAH,AMELIA,55,,,LAKESIDE DRIVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
347,BENNETT,,BENJAMIN,EMILY,15,,,BAYSHORE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
348,TAYLOR,,GRACE,CHRISSY,15,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
349,WILLIAMS,,JEREMEY,OLIVER,20,,,MAGNOLIA BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
350,NELSON,,KIM,CIRIE,18,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
351,TURNER,,HARPER,VICTORIA,9,,,SYCAMORE AVE,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
352,SULLIVAN,,ROBERT,ISABELLA,28,,,SPRUCE ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
353,PARKER,,WENDELL,JORDAN,45,,,RIDGE ROAD,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
354,SANCHEZ,,LIAM,EMILY,30,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
355,YOUNG,,MICHELE,JOHN,37,,,PARK LANE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
356,COOK,,HELENA,AIDEN,15,,,HIGH ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
357,CAMPBELL,,KRISTIN,HANNAH,21,,,ELMWOOD AVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
358,BROOKS,,ANDREW,MICHELE,23,,,GARDEN PATH,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
359,HOWELL,,JULIAN,RILEY,35,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
360,TAYLOR,,LOGAN,AMANDA,27,,,BROADWAY,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
361,WALKER,,MEGAN,AVERY,19,,,REDWOOD DR,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
362,FLORES,,CAROLINE,AMELIA,43,,,RIDGE ROAD,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
363,PERRY,,PARVATI,JAMES,23,,,MAPLE AVE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
364,LEE,,MIA,ADAM,21,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
365,EVANS,,DAVID,ELIJAH,17,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
366,BELL,,OLIVIA,JESSICA,21,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
367,CAMPBELL,,LUCY,CHASE,24,,,SUNSET BLVD,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,0
368,ROBERTS,,CHASE,ELISE,12,,,MAIN ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
369,COLLINS,,VICTORIA,JANE,32,,,OAK ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
370,EDWARDS,,MATTHEW,HENRY,44,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
371,BROOKS,,ELISE,ELISE,32,,,CEDAR ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
372,COOPER,,ABIGAIL,ADAM,31,,,CEDAR ST,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
373,THOMPSON,,AMANDA,MICHELE,31,,,PARK LANE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
374,NELSON,,TOMMY,LAURA,41,,,OAK ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
375,SANCHEZ,,ANDREW,CHASE,32,,,HIGH ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
376,SULLIVAN,,SCARLETT,TAYLOR,21,,,MAPLE AVE,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,0
377,MOORE,,DAVID,ADAM,39,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
378,LOPEZ,,AIDEN,DOMENICK,5,,,SUNRISE BLVD,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,0
379,MORGAN,,DOMENICK,ISABELLA,13,,,RIVER ROAD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
380,COOPER,,JESSICA,NATALIE,19,,,RIVER ROAD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
381,MARTIN,,SOPHIA,JORDAN,14,,,SIERRA RD,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
382,ROBERTS,,AURORA,MATTHEW,47,,,STONEWALL RD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
383,MITCHELL,,ELIJAH,JANE,35,,,HIGH ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,0
384,EVANS,,LUNA,TONY,9,,,EVERGREEN TERRACE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
385,LEWIS,,DENISE,KRISTEN,12,,,MEADOW LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
386,PHILLIPS,,ASHLEY,MATTHEW,15,,,WALNUT ST,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
387,DAVIS,,MARK,JAMES,9,,,SYCAMORE AVE,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
388,ANDERSON,,AVERY,ISABELLA,26,,,RIDGE ROAD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,0
389,WILSON,,KRISTIN,CALEB,9,,,ELMWOOD AVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
390,ROBERTS,,AMELIA,OLIVIA,14,,,SIERRA RD,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
391,LEE,,LUCY,DAVID,31,,,EVERGREEN TERRACE,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,0
392,MITCHELL,,JOHN,CALEB,9,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
393,NGUYEN,,DOMENICK,HANNAH,37,,,BROADWAY,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
394,PHILLIPS,,JEREMEY,CHLOE,15,,,GRANITE ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
395,GRAY,,AVERY,GRACE,17,,,GRANITE ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
396,LEWIS,,LOGAN,SANDRA,15,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
397,CAMPBELL,,ELIJAH,NATALIE,22,,,OAK ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
398,CAMPBELL,,LOGAN,ANDREW,55,,,ELM ST,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
399,RIVERA,,MEGAN,TAYLOR,32,,,CRYSTAL WAY,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,0
400,JACKSON,,WENDELL,KIM,25,,,HERITAGE LN,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,0
401,PHILLIPS,,ISABELLA,CALEB,11,,,MAIN ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,0
402,MARTIN,,LUNA,ISABELLA,24,,,RIVER ROAD,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,0
403,BENNETT,,VICTORIA,LIAM,8,,,CHERRY LANE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
404,BROOKS,,JOHN,HARPER,33,,,STONEWALL RD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
405,LOPEZ,,LAUREL,LIAM,25,,,WILLOW ST,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
406,RICE,,LUCY,JONAH,23,,,ELMWOOD AVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
407,MITCHELL,,SARAH,CHARLOTTE,22,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,0
408,MARTIN,,JAMES,LUCY,25,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,0
409,YOUNG,,RILEY,HELENA,43,,,LAKESIDE DRIVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,0
410,KING,,VICTORIA,JAMES,13,,,ELMWOOD AVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,0
