Voter ID,Last Name,Suffix,First Name,Middle Name,Street Number,Address Suffix,House Fraction Number,Street Name,Apartment / Unit Number,Address Line 2,Address Line 3,Postal City / Town,State,Postal Zip 5,Zip +4,Mailing Street Number,Mailing Suffix,Mailing House Fraction Number,Mailing Street Name,Mailing Apartment / Unit Number,Mailing Address Line 2,Mailing Address Line 3,Mailing City / Town,Mailing State,Mailing Zip 5,Mailing Zip +4,Party,Ward
206,MARTIN,,SOPHIA,LIAM,21,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
207,RUSSELL,,JESSICA,ISABELLA,27,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
208,REED,,AIDEN,SARAH,19,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
209,WOOD,,LUCAS,ANDREW,5,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
210,ORTIZ,,TONY,ETHAN,7,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
211,PARKER,,DAVID,ABIGAIL,24,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
212,LOPEZ,,SARAH,LUCAS,22,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
213,SANCHEZ,,ROBERT,JEREMEY,18,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
214,EVANS,,CHARLOTTE,WENDELL,42,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
215,ADAMS,,DOMENICK,VICTORIA,33,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,3
216,HALL,,DOMENICK,SOPHIE,47,,,VICTORY AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,3
217,MARTIN,,LUCAS,HARPER,29,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
218,COLLINS,,ABIGAIL,PARVATI,14,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
219,PARKER,,NOAH,SCARLETT,26,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
220,RIVERA,,LIAM,MASON,26,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
221,KING,,KRISTEN,ELIJAH,10,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
222,DAVIS,,TONY,GRACE,11,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
223,BELL,,SAMUEL,KRISTIN,50,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
224,RODRIGUEZ,,TONY,HARRISON,56,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
225,BENNETT,,JORDAN,ABIGAIL,14,,,RIVER ROAD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
226,PEREZ,,KRISTEN,MEGAN,30,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
227,JOHNSON,,OWEN,ELISE,47,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
228,NGUYEN,,LAURA,JACK,23,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
229,ROBERTS,,DOMENICK,NOAH,18,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
230,PERRY,,OWEN,HENRY,48,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
231,SCOTT,,LUCY,HELENA,29,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
232,FLORES,,SARAH,HENRY,45,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
233,ROBERTS,,MATTHEW,HARRISON,26,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
234,JOHNSON,,ISAAC,MARK,16,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
235,HARRIS,,JAMES,HANNAH,17,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
236,PARKER,,STELLA,BENJAMIN,40,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
237,SANCHEZ,,GABRIEL,CHARLOTTE,30,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
238,MARTIN,,TOMMY,NATALIE,62,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
239,KING,,JAMES,LOGAN,30,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
240,WOOD,,LAURA,AUBRY,20,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
241,TAYLOR,,LEAH,MICHELE,31,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
242,CARTER,,SOPHIA,LOGAN,9,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
243,SMITH,,MIA,JACK,12,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
244,REED,,MASON,CHRISSY,25,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
245,CAMPBELL,,VICTORIA,NATALIE,34,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
246,LONG,,JOHN,CIRIE,25,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
247,MILLER,,ISABELLA,JESSICA,25,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
248,FLORES,,TONY,CIRIE,16,,,RIVER ROAD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
249,ADAMS,,JANE,HANNAH,28,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
250,SANCHEZ,,LUCY,OLIVIA,21,,,BROADWAY,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
251,BAILEY,,MEGAN,MASON,37,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
252,PEREZ,,MADISON,AMELIA,26,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
253,FLORES,,AMANDA,KRISTIN,52,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
254,RODRIGUEZ,,LUCAS,NATALIE,44,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
255,ADAMS,,ELISE,ABIGAIL,21,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
256,LONG,,LEAH,ROBERT,30,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
257,CARTER,,AURORA,JORDAN,21,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
258,YOUNG,,CIRIE,TONY,3,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
259,THOMAS,,ISABELLA,ISAAC,26,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
260,HILL,,BENJAMIN,SANDRA,16,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
261,ROBINSON,,ANDREW,ROBERT,22,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
262,NGUYEN,,RILEY,JANE,15,,,BIRCH ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
263,RAMIREZ,,AMANDA,MIA,18,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
264,EVANS,,LUNA,JONAH,66,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
265,RIVERA,,CONNOR,JAMES,42,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
266,GRAY,,MATTHEW,AMANDA,33,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
267,RUSSELL,,TONY,WENDELL,12,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
268,SCOTT,,LUCAS,AIDEN,24,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
269,ALLEN,,AMANDA,HENRY,26,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
270,COOPER,,TAYLOR,MARK,14,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
271,WHITE,,KRISTEN,CHLOE,32,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
272,COOPER,,LUNA,KRISTEN,8,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
273,HALL,,CHARLOTTE,DOMENICK,23,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
274,HARRIS,,TONY,HENRY,15,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
275,EVANS,,ETHAN,AURORA,28,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
276,COLLINS,,CIRIE,OWEN,17,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
277,PERRY,,DOMENICK,ELISE,40,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
278,THOMAS,,ELISE,JORDAN,22,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
279,RICE,,LUCAS,MADISON,23,,,BIRCH ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
280,MARTINEZ,,CHRIS,ROBERT,31,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
281,HALL,,TONY,CHARLOTTE,20,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
282,SANCHEZ,,ROBERT,JAMES,42,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
283,TURNER,,ROBERT,MATTHEW,9,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
284,SMITH,,CHARLOTTE,SOPHIE,4,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
285,PARKER,,JAMES,CHARLOTTE,14,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
286,WILLIAMS,,ELLA,CAROLINE,31,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
287,COLLINS,,GRACE,MARK,20,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
288,BELL,,ABIGAIL,VICTORIA,45,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
289,THOMPSON,,HANNAH,HELENA,34,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
290,PEREZ,,SOPHIA,AMELIA,30,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
291,RIVERA,,LUNA,JAMES,37,,,BIRCH ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
292,COOPER,,HARRISON,DENISE,16,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
293,EDWARDS,,JONAH,STELLA,20,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
294,CLARK,,CHASE,AVERY,26,,,RIVER ROAD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
295,CAMPBELL,,CHARLOTTE,ANDREW,16,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
296,ORTIZ,,CHRISSY,ISAAC,54,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
297,JENKINS,,JULIAN,HARPER,17,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
298,ROBERTS,,NATALIE,ISAAC,36,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
299,JACKSON,,JANE,AVERY,24,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
300,YOUNG,,SOPHIE,HENRY,5,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
301,BAKER,,SOPHIE,ELISE,20,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
302,CAMPBELL,,ZACHARY,JACK,54,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
303,MOORE,,HANNAH,HERMIONE,11,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
304,REED,,MICHAEL,GABRIEL,15,,,PINE ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,3
305,HARRIS,,AMANDA,JESSICA,23,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
306,BELL,,TONY,DOMENICK,6,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
307,RODRIGUEZ,,DOMENICK,LAURA,24,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
308,BELL,,LAUREL,JANE,17,,,PINE ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,3
309,ROBINSON,,ABIGAIL,JANE,41,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
310,SMITH,,MIA,ELISE,28,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
311,ROBINSON,,OLIVER,JOHN,11,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
312,TAYLOR,,ROBERT,CIRIE,28,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
313,PARKER,,JESSICA,ELISE,20,,,SPRUCE ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
314,YOUNG,,HELENA,ELISE,10,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
315,JACKSON,,HANNAH,ASHLEY,32,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
316,NGUYEN,,DOMENICK,LUCY,20,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
317,COOPER,,HANNAH,MADISON,27,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
318,ADAMS,,HELENA,JESSICA,22,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
319,KING,,LUCY,AIDEN,18,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
320,RODRIGUEZ,,EMILY,LAUREL,22,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
321,SCOTT,,CHLOE,JACK,8,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
322,RUSSELL,,JULIAN,CAROLINE,14,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
323,WALKER,,AIDEN,EVELYN,34,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
324,YOUNG,,OLIVIA,SOPHIA,18,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
325,EDWARDS,,LIAM,TONY,21,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
326,RUSSELL,,NATALIE,MATTHEW,9,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
327,MILLER,,MARK,AURORA,16,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
328,SCOTT,,ROBERT,OLIVER,27,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
329,EVANS,,LUCAS,JAMES,21,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
330,PARKER,,CONNOR,MEGAN,17,,,SYCAMORE AVE,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
331,RODRIGUEZ,,CHLOE,MATTHEW,21,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
332,COOPER,,OLIVIA,EVELYN,22,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
333,BROWN,,KRISTEN,GRACE,22,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
334,CAMPBELL,,GRACE,TAYLOR,33,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
335,CARTER,,GABRIEL,AMANDA,26,,,HERITAGE LN,,,,LACONIA,NH,03246,,,,,,,,,,,,,UND,2
336,BENNETT,,LEAH,AIDEN,10,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
337,TAYLOR,,SARAH,ISAAC,24,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
338,WRIGHT,,GABRIEL,KIM,27,,,MAPLE AVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
339,TURNER,,AVERY,AMELIA,16,,,SPRUCE ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
340,WOOD,,DENISE,JANE,37,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
341,RODRIGUEZ,,LUCAS,GABRIEL,25,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
342,RODRIGUEZ,,MEGAN,LUCY,5,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
343,PERRY,,SARAH,JESSICA,9,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
344,JONES,,MADISON,DOMENICK,10,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
345,ROBERTS,,GRACE,NOAH,36,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
346,PHILLIPS,,ZACHARY,TOMMY,9,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
347,RAMIREZ,,HANNAH,MADISON,38,,,HILLCREST DRIVE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
348,EDWARDS,,HERMIONE,GABRIEL,27,,,SIERRA RD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,1
349,TAYLOR,,ISAAC,HENRY,23,,,PINECONE LN,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,1
350,EVANS,,LUCY,ETHAN,20,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
351,JACKSON,,LAURA,JANE,41,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
352,ROBINSON,,ETHAN,JOHN,20,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
353,CAMPBELL,,CHASE,CHRIS,44,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
354,PARKER,,STELLA,MADISON,23,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
355,MOORE,,JOHN,ELIJAH,9,,,REDWOOD DR,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
356,MITCHELL,,WENDELL,AMANDA,24,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
357,BAKER,,AURORA,JESSICA,28,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
358,HERNANDEZ,,JANE,MADISON,12,,,EVERGREEN TERRACE,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,4
359,EDWARDS,,EMILY,AVERY,24,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
360,MOORE,,SOPHIA,SOPHIE,33,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
361,DAVIS,,KRISTEN,GABRIEL,14,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
362,REED,,AMELIA,JACK,20,,,PINE ST,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,3
363,THOMPSON,,AIDEN,CIRIE,14,,,RIVER ROAD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
364,JONES,,HARPER,LOGAN,15,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
365,EVANS,,SOPHIE,CHARLOTTE,46,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
366,RIVERA,,OLIVIA,LEAH,44,,,GARDEN PATH,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
367,LOPEZ,,DENISE,JESSICA,42,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
368,SANCHEZ,,LUCAS,LUCAS,21,,,CEDAR ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
369,CAMPBELL,,LEAH,OWEN,33,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
370,EDWARDS,,JAMES,HARRISON,10,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
371,HALL,,CHARLOTTE,BENJAMIN,32,,,STONEWALL RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
372,HALL,,HELENA,MICHELE,31,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
373,WOOD,,JONAH,OLIVIA,38,,,MEADOW LANE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,5
374,BROOKS,,ASHLEY,NICK,25,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
375,TURNER,,HARRISON,AURORA,10,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
376,HILL,,EMILY,ADAM,23,,,MAIN ST,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
377,JACKSON,,ETHAN,ADAM,20,,,ELMWOOD AVE,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,5
378,KING,,SOPHIE,GRACE,32,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
379,TAYLOR,,WENDELL,DOMENICK,8,,,HIGH ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,5
380,ALLEN,,ZACHARY,HANNAH,22,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
381,RICE,,JORDAN,LUCY,24,,,SUNRISE BLVD,,,,HUDSON,NH,03051,,,,,,,,,,,,,UND,2
382,ANDERSON,,JONAH,NOAH,42,,,CRYSTAL WAY,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,4
383,KING,,JANE,CONNOR,24,,,MAIN ST,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,2
384,PARKER,,LUNA,ROBERT,27,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
385,ALLEN,,LIAM,GABRIEL,26,,,RIDGE ROAD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,1
386,PETERSON,,ISABELLA,LIAM,8,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
387,GARCIA,,DENISE,OLIVER,4,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
388,SCOTT,,SARAH,LAUREL,13,,,CHERRY LANE,,,,LEBANON,NH,03766,,,,,,,,,,,,,UND,5
389,COOPER,,HARPER,JANE,4,,,CENTER AVE,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,5
390,RUSSELL,,MARK,VICTORIA,47,,,OAK ST,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,3
391,CAMPBELL,,AVERY,ISAAC,41,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
392,JONES,,LUCAS,SARAH,22,,,VICTORY AVE,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,3
393,JACKSON,,AIDEN,DAVID,13,,,HILLCREST DRIVE,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
394,LEWIS,,NATALIE,MICHAEL,10,,,LAKESIDE DRIVE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
395,RODRIGUEZ,,KRISTIN,MATTHEW,32,,,WILLOW ST,,,,MANCHESTER,NH,03101,,,,,,,,,,,,,UND,1
396,LEE,,AMELIA,MICHAEL,21,,,SUNRISE BLVD,,,,NASHUA,NH,03060,,,,,,,,,,,,,UND,2
397,DAVIS,,SOPHIA,DENISE,21,,,BAYSHORE BLVD,,,,PORTSMOUTH,NH,03801,,,,,,,,,,,,,UND,5
398,MORGAN,,LOGAN,JESSICA,14,,,GRANITE ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,2
399,ALLEN,,CIRIE,LAURA,24,,,PARK LANE,,,,ENFIELD,NH,03441,,,,,,,,,,,,,UND,3
400,SULLIVAN,,WENDELL,LAURA,26,,,SIERRA RD,,,,CLAREMONT,NH,03743,,,,,,,,,,,,,UND,1
401,ANDERSON,,AMELIA,CHARLOTTE,22,,,SUNSET BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,4
402,PEREZ,,WENDELL,ANDREW,36,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
403,ALLEN,,AVERY,ADAM,21,,,SPRUCE ST,,,,BERLIN,NH,03570,,,,,,,,,,,,,UND,3
404,GREEN,,GRACE,TAYLOR,45,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
405,PERRY,,ANDREW,GRACE,48,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
406,ADAMS,,KRISTIN,JESSICA,20,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
407,RODRIGUEZ,,HANNAH,ELISE,44,,,ELM ST,,,,EPPING,NH,03042,,,,,,,,,,,,,UND,4
408,CAMPBELL,,EMILY,LAURA,52,,,MAGNOLIA BLVD,,,,CONCORD,NH,03301,,,,,,,,,,,,,UND,5
409,HERNANDEZ,,ROBERT,OWEN,20,,,BAYVIEW BLVD,,,,DOVER,NH,03820,,,,,,,,,,,,,UND,3
410,CLARK,,VICTORIA,SARAH,33,,,WATERFRONT DR,,,,SALEM,NH,03079,,,,,,,,,,,,,UND,5
411,GARCIA,,DAVID,KRISTIN,41,,,FOREST DRIVE,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,1
412,GREEN,,TONY,LAUREL,13,,,CRESCENT ST,,,,KEENE,NH,03431,,,,,,,,,,,,,UND,4
413,WRIGHT,,JACK,NATALIE,38,,,WALNUT ST,,,,HOOKSETT,NH,03106,,,,,,,,,,,,,UND,2
